cell_id,x,y
8902,4145.22214355469,377.975373840332
8906,4554.08666992188,28.6640632629395
8914,4798.05244140625,13.49486784935
8940,4143.14196777344,546.526290893555
8941,4145.36574707031,497.851184082031
8942,4612.03649902344,857.380950927734
8943,4860.9375,856.297647094727
8944,4690.45314941406,849.872686767578
8945,4432.56032714844,853.86780090332
8946,4473.46574707031,850.279580688477
8947,4305.89165039062,856.065951538086
8948,4723.71936035156,865.920742797852
8949,4387.40822753906,864.194543457031
8950,4724.32199707031,848.165994262695
8951,4879.64538574219,839.785940551758
8952,4939.35747070312,861.665087890625
8953,4949.85961914062,790.227630615234
8954,4833.02155761719,843.764038085938
8955,4933.28212890625,517.066870117187
8956,4936.69790039062,784.807583618164
8957,4932.22419433594,457.971377563477
8958,4938.6294921875,734.596832275391
8959,4937.12124023437,703.63564453125
8960,4936.41484375,445.550244140625
8961,4935.42414550781,694.769061279297
8962,4939.16157226563,494.747158813477
8963,4938.09616699219,542.226745605469
8964,4940.61337890625,675.426113891602
8965,4939.34086914062,507.735339355469
8966,4909.82536621094,861.328491210938
8967,4938.53901367188,467.779217529297
8968,4940.33156738281,442.411874389648
8969,4935.68686523437,582.279104614258
8970,4935.64370117187,413.940350341797
8971,4938.31323242188,568.739077758789
8972,4941.47292480469,767.771890258789
8973,4939.31264648437,687.721594238281
8974,4938.47717285156,594.061596679687
8975,4943.43273925781,478.705432128906
8976,4940.432421875,426.928323364258
8977,4943.420703125,517.415243530273
8978,4941.07282714844,402.589628601074
8979,4941.44138183594,714.659963989258
8980,4944.875,694.947891235352
8981,4908.08012695312,841.16335144043
8982,4951.37700195312,1269.17233276367
8983,4958.40112304688,1282.27937011719
8984,4944.78742675781,1652.30422973633
8985,4937.68527832031,1314.51036987305
8986,4953.73898925781,1319.35615844727
8987,4959.929296875,1456.43609008789
8988,4937.57446289062,1601.04213256836
8989,4952.59680175781,1487.83037109375
8990,4912.05869140625,1705.01190795898
8991,4958.80827636719,1509.56939086914
8992,4792.86071777344,1684.71805419922
8993,4956.91735839844,1005.73147583008
8994,4917.65134277344,1694.00901489258
8995,4889.02609863281,1695.48925170898
8996,4900.82856445313,1701.45834350586
8997,4879.68979492187,1707.10038452148
8998,4785.41242675781,1707.63630371094
8999,4942.1921875,1341.23878173828
9000,4954.03283691406,1388.97844238281
9001,4954.07185058594,1429.34078369141
9002,4969.51711425781,1438.20840454102
9003,4935.66196289062,1519.66314086914
9004,4869.2748046875,1689.18138427734
9005,4881.12043457031,1687.05233764648
9006,4899.32736816406,1713.44270019531
9007,4967.074609375,1183.71070556641
9008,4902.78298339844,1691.68718261719
9009,4895.395703125,1687.46115112305
9010,4952.25314941406,1177.41788330078
9011,4961.15366210937,1079.84946289062
9012,4910.10053710938,1679.25364990234
9013,4961.55209960937,1209.39581298828
9014,4942.61469726563,1239.46404418945
9015,4948.75810546875,1221.56641845703
9016,4964.94545898437,1243.05932006836
9017,4963.58081054688,1298.30018920898
9018,4939.45541992187,1085.30784912109
9019,4943.8357421875,1057.51309814453
9020,4958.88837890625,1098.82255859375
9021,4939.29812011719,1042.96265869141
9022,4940.64616699219,1069.70528564453
9023,4540.26462402344,1709.30144042969
9024,4527.16682128906,1716.15601806641
9025,4944.1478515625,1689.41712646484
9026,4500.78610839844,1700.27485961914
9027,4560.3529296875,1690.48253173828
9028,4713.76381835937,1707.27221069336
9030,4436.22346191406,1707.37348022461
9031,4131.3021484375,1279.64719238281
9033,4374.94626464844,849.161050415039
9034,4720.88796386719,879.054498291016
9035,4336.09819335937,1693.12373657227
9037,4931.00688476562,1863.2099609375
9038,4943.73779296875,2210.33680419922
9039,4944.11257324219,1831.40966796875
9040,4951.057421875,1872.71788330078
9041,4936.81203613281,1875.98071289062
9065,4949.03410644531,1849.75916748047
9066,4936.29904785156,2317.27701416016
9067,4953.22060546875,2373.48077392578
9102,4944.72973632812,1896.54133300781
9103,4936.82365722656,2160.83426513672
9104,4935.17180175781,1998.76773681641
9105,4431.45341796875,1722.39114990234
9106,4442.01533203125,1689.84606933594
9107,4670.38601074219,1714.86649169922
9112,4319.39619140625,1688.14129638672
9428,5764.08823242187,427.43544921875
9429,5773.99189453125,427.759880065918
9430,5780.0763671875,435.08931427002
9431,5768.6146484375,435.845230102539
9432,5756.57270507813,436.109765625
9433,5767.68952636719,442.13317565918
9434,5779.12758789062,444.753265380859
9435,5764.44641113281,447.441265869141
9436,5775.46362304688,452.207730102539
9437,5758.41547851563,451.216098022461
9438,5772.53012695312,457.459063720703
9439,5763.94047851562,456.357965087891
9440,5759.58837890625,465.127740478516
9441,5770.56782226563,466.420639038086
9442,5758.22290039062,474.612576293945
9443,5768.491796875,476.88045349121097
9444,5758.66450195313,482.533337402344
9445,5786.90625,487.929675292969
9446,5766.2705078125,488.249099731445
9447,5774.1595703125,489.389108276367
9448,5782.19970703125,495.534280395508
9449,5766.1310546875,500.53840637207
9450,5756.61047363281,500.123937988281
9451,5784.56750488281,505.186584472656
9452,5756.82961425781,506.558184814453
9453,5774.06369628906,507.806362915039
9454,5772.63388671875,516.41307983398406
9455,5763.37270507812,516.345999145508
9456,5783.53488769531,520.818667602539
9457,5777.29851074219,524.088656616211
9458,5770.50598144531,523.175881958008
9459,5762.49572753906,528.227270507812
9460,5773.99729003906,529.958450317383
9461,5775.03571777344,537.697372436523
9462,5761.47348632812,538.028002929687
9463,5768.87072753906,544.96953125
9464,5759.34807128906,548.24657592773406
9465,5776.18745117188,548.050054931641
9466,5786.68254394531,550.303561401367
9467,5764.46591796875,553.184243774414
9468,5776.98142089844,557.667651367187
9469,5769.13344726562,556.342535400391
9470,5785.81262207031,555.835305786133
9471,5753.78239746094,560.002505493164
9472,5786.04753417969,565.212335205078
9473,5763.35236816406,564.730474853516
9474,5770.337890625,565.034387207031
9475,5777.59318847656,581.130743408203
9476,5790.58930664063,587.103570556641
9477,5769.04379882812,585.236517333984
9478,5763.04108886719,585.757339477539
9479,5780.7736328125,587.490335083008
9480,5772.87751464844,587.98469848632806
9481,5767.43054199219,592.252545166016
9482,5774.83193359375,593.510632324219
9483,5784.18608398437,593.643341064453
9484,5760.90903320312,594.589163208008
9485,5766.96071777344,597.727014160156
9486,5775.04194335938,600.733297729492
9487,5782.86293945312,600.530603027344
9488,5763.68107910156,604.481463623047
9489,5787.75085449219,611.831182861328
9490,5773.50961914062,614.868801879883
9491,5760.61975097656,625.713046264648
9492,5773.02817382812,661.988290405273
9493,5783.16923828125,670.115170288086
9494,5772.6421875,685.297766113281
9495,5781.19738769531,693.999890136719
9496,5782.85007324219,702.484222412109
9497,5768.89729003906,704.137634277344
9498,5783.73950195312,712.271984863281
9499,5767.54675292969,717.223348999023
9500,5770.69399414062,733.089825439453
9501,5758.11083984375,737.784436035156
9502,5770.27770996094,746.297094726562
9503,5764.77097167969,752.487091064453
9504,5787.92475585938,755.99894409179694
9505,5755.65546875,766.756912231445
9506,5771.66477050781,770.962139892578
9507,5767.43676757812,783.026184082031
9508,5760.7123046875,789.152160644531
9509,5768.38720703125,799.707278442383
9510,5760.54338378906,798.255264282227
9511,5786.48913574219,801.452569580078
9512,5759.97976074219,808.356381225586
9513,5771.34643554688,816.789923095703
9514,5730.7232421875,873.352484130859
9515,5786.21479492188,575.025
9516,5718.57255859375,858.110693359375
9517,5702.42836914062,849.04198608398406
9518,5757.20439453125,842.307302856445
9519,5773.84995117187,844.577722167969
9520,5747.05461425781,857.946960449219
9521,5767.58410644531,863.917141723633
9522,5769.76804199219,576.564276123047
9523,5750.61398925781,580.414282226562
9524,5761.94829101562,572.076354980469
9525,5736.84672851562,845.653659057617
9527,5731.71726074219,27.4558877944946
9528,5738.52182617187,18.1048874855042
9530,5746.52419433594,13.3609302043915
9531,5750.63474121094,34.9418922424316
9532,5757.83234863281,25.4406445503235
9533,5755.23212890625,12.3233965873718
9534,5759.48627929688,138.053924560547
9535,5775.04443359375,36.4768623352051
9536,5777.87998046875,103.763047027588
9537,5766.62453613281,74.1856708526611
9538,5782.58984375,95.9516098022461
9539,5784.05285644531,109.432973480225
9540,5764.33684082031,248.320750427246
9541,5779.6845703125,59.4094890594482
9542,5766.26137695312,14.4177598953247
9543,5771.83369140625,241.457482910156
9544,5775.26689453125,154.143445587158
9545,5772.35705566406,97.9167549133301
9546,5773.02485351563,92.0397239685058
9548,5776.63569335938,193.076807403564
9549,5761.40832519531,84.1300521850586
9550,5777.52263183594,118.95905380249
9551,5776.8556640625,133.361103820801
9552,5757.94897460938,107.403821563721
9553,5760.08435058594,97.2754547119141
9554,5763.11828613281,18.6662488937378
9556,5779.70366210937,87.2711650848389
9557,5780.10334472656,124.197845458984
9558,5762.71154785156,114.430277252197
9559,5786.34760742188,34.7659610748291
9560,5784.68454589844,130.323225402832
9561,5767.67998046875,103.283534240723
9562,5761.14809570312,48.3980293273926
9563,5783.19580078125,117.507765960693
9564,5770.36694335938,84.8768112182617
9565,5766.2705078125,122.804118347168
9566,5768.55239257812,135.356157684326
9567,5765.83596191406,93.7199382781982
9568,5784.66918945312,18.4092602729797
9569,5773.79392089844,114.949374389648
9570,5770.79235839844,109.359732055664
9571,5788.33605957031,124.283239746094
9572,5773.64741210938,21.6154305458069
9573,5773.06635742188,124.350268554688
9574,5782.26652832031,138.266800689697
9575,5771.80671386719,145.362490081787
9576,5786.40446777344,144.835001373291
9577,5779.90952148437,147.41449508667
9578,5764.91416015625,149.849347686768
9579,5777.55375976562,253.215850830078
9580,5763.08134765625,158.751468658447
9581,5785.17719726563,159.668795776367
9582,5770.54499511719,163.965189361572
9583,5782.52509765625,166.623657226562
9584,5773.65654296875,171.612660217285
9585,5758.19052734375,179.029758453369
9586,5761.57517089844,172.389989471436
9587,5778.72956542969,177.737054443359
9588,5768.93837890625,178.750203704834
9589,5763.8666015625,181.471407318115
9590,5759.68881835937,184.690657806396
9591,5768.89729003906,184.633252716064
9592,5786.46423339844,183.720503997803
9593,5777.63137207031,186.272695922852
9594,5785.59638671875,190.786505126953
9595,5765.77868652344,190.094323730469
9596,5789.94890136719,196.010731506348
9597,5768.44406738281,197.194565582275
9598,5758.48852539062,201.796959686279
9599,5783.47844238281,201.899694824219
9600,5775.464453125,202.405731201172
9601,5769.37541503906,206.343531036377
9602,5764.25549316406,205.484581756592
9603,5759.71538085937,208.15223236084
9604,5779.03461914063,210.347179412842
9605,5764.33393554688,213.158511352539
9606,5770.69855957031,215.270722961426
9607,5784.66379394531,217.411598205566
9608,5761.0111328125,217.678805541992
9609,5775.95544433594,220.298558044434
9610,5767.44838867187,220.604156494141
9611,5763.21499023437,227.411030578613
9612,5787.12165527344,227.065484619141
9613,5776.54978027344,231.695323181152
9614,5781.36755371094,240.59464263916
9615,5763.46733398437,100.297360610962
9616,5781.05710449219,266.293472290039
9617,5771.74528808594,276.423252868652
9618,5782.38107910156,286.7654296875
9619,5774.21850585938,287.698281860352
9620,5789.21843261719,296.477836608887
9621,5767.17280273438,292.400492858887
9622,5780.05395507812,298.121495056152
9623,5759.80834960938,299.144151306152
9624,5774.34841308594,305.762130737305
9625,5763.51755371094,310.480035400391
9626,5773.81591796875,313.454205322266
9627,5788.34145507812,308.518923950195
9628,5780.83754882812,316.09061126709
9629,5760.01379394531,318.560353088379
9630,5773.63620605469,321.722846984863
9631,5784.00139160156,322.08561706543
9632,5780.2755859375,323.987300109863
9633,5762.96015625,326.122235107422
9634,5776.91791992188,331.318083190918
9635,5788.3107421875,330.795600891113
9636,5786.97431640625,337.049876403809
9637,5766.97980957031,335.935263061523
9638,5784.044140625,344.018797302246
9639,5774.96848144531,342.975518798828
9640,5762.64887695313,342.550337219238
9641,5779.06408691406,352.257608032227
9642,5767.39111328125,349.388131713867
9643,5758.51218261719,353.853277587891
9644,5763.95874023438,359.321987915039
9645,5771.26840820312,356.741767883301
9646,5779.1865234375,361.651316833496
9647,5770.06936035156,364.136726379395
9648,5772.02087402344,368.822491455078
9649,5774.98757324219,373.326780700684
9650,5761.52785644531,368.680262756348
9651,5782.90153808594,370.150019836426
9652,5767.96843261719,371.738478088379
9653,5783.85612792969,377.048124694824
9654,5761.56853027344,375.356581115723
9655,5759.54812011719,380.746070861816
9656,5767.54758300781,383.092079162598
9657,5786.19985351562,387.961758422852
9658,5777.26696777344,385.184965515137
9659,5762.3458984375,391.291876220703
9660,5777.47241210938,396.861882019043
9661,5763.16560058594,400.492047119141
9662,5771.84074707031,401.813479614258
9663,5766.44606933594,409.801918029785
9664,5774.96267089844,414.218115234375
9665,5782.2080078125,419.56483001709
9666,5760.15407714844,420.65926208496097
9668,5466.29521484375,20.0031578063965
9670,5477.57058105469,10.6954301834106
9671,5484.82836914062,26.1556239128113
9673,5485.76552734375,19.1488388061523
9674,5496.6876953125,11.3315634727478
9675,5495.42390136719,21.1923063278198
9676,5512.15578613281,22.5642617225647
9678,5531.68129882812,6.58616936206818
9679,5540.46560058594,14.549499130249
9680,5545.82416992188,30.3142910003662
9683,5550.77932128906,19.5593010902405
9685,5558.08400878906,20.6118920326233
9686,5563.54094238281,21.3390323638916
9688,5570.866796875,23.8541625976562
9690,5579.765234375,27.9088283538818
9691,5587.8369140625,7.51949534416199
9692,5588.94672851563,29.6831495285034
9693,5590.9314453125,18.4505761146545
9695,5600.62883300781,28.4056787490845
9696,5601.33605957031,10.9426208019257
9701,5621.15666503906,19.4663193702698
9703,5631.76796875,23.8480715751648
9704,5630.64321289062,13.7535125732422
9706,5642.1638671875,14.143830871582
9707,5653.41516113281,27.3544528961182
9710,5659.08500976562,16.4875321388245
9711,5676.41870117188,9.89881701469421
9712,5674.69836425781,27.0416707038879
9713,5696.04963378906,30.2383972167969
9715,5719.09426269531,16.6021785736084
9716,4970.79833984375,853.799060058594
9717,4999.6501953125,847.480297851562
9718,5002.26079101562,867.476724243164
9719,5015.7005859375,856.935873413086
9720,5023.71623535156,868.346075439453
9721,5104.87836914063,860.255044555664
9722,5066.26728515625,852.908334350586
9723,5123.25131835937,855.729147338867
9724,5062.78552246094,841.106231689453
9725,5415.80778808594,852.610284423828
9726,5088.41376953125,855.314212036133
9727,5072.71491699219,863.310821533203
9728,5086.68347167969,841.964065551758
9729,5056.40388183594,857.394076538086
9730,5054.1763671875,869.481414794922
9731,5083.6275390625,864.990328979492
9732,5073.69274902344,844.130154418945
9733,5107.38852539062,847.665768432617
9734,5149.61584472656,857.685330200195
9735,5118.29782714844,840.842163085938
9736,5156.21745605469,846.68928527832
9737,5136.88742675781,845.299786376953
9738,5176.7623046875,865.314422607422
9739,5193.59172363281,857.137426757812
9740,5165.83972167969,859.472384643555
9741,5189.81237792969,847.522579956055
9742,5105.823828125,874.729479980469
9743,5209.34162597656,854.487194824219
9744,5158.83137207031,867.13244934082
9745,5173.95207519531,849.792999267578
9746,5198.11232910156,866.817538452148
9747,5223.75344238281,865.004959106445
9748,5228.3068359375,850.811920166016
9749,5252.44841308594,845.088739013672
9750,5258.54990234375,864.246371459961
9751,5510.56535644531,848.32453918457
9752,5305.07080078125,862.563076782227
9753,5329.29040527344,862.633218383789
9754,5356.22062988281,843.193463134766
9755,5342.42971191406,853.868682861328
9756,5355.05561523438,868.982019042969
9757,5355.27600097656,859.950769042969
9758,5365.71672363281,868.468408203125
9759,5366.00268554688,853.592111206055
9760,5375.18542480469,838.678668212891
9761,5376.89621582031,867.418099975586
9762,5386.31096191406,851.97631225585906
9763,5377.75659179688,854.897875976562
9764,5388.41271972656,839.85940246582
9765,5387.67021484375,858.727960205078
9766,5389.20627441406,868.123977661133
9767,5400.60905761719,863.017077636719
9768,5394.88608398437,853.441918945313
9769,5406.77736816406,847.00040893554694
9770,5411.09128417969,867.457995605469
9771,4962.85656738281,531.807708740234
9772,4965.48500976562,571.361709594727
9773,5281.68376464844,860.073516845703
9774,4941.79997558594,827.442263793945
9775,4968.65217285156,422.352673339844
9776,4969.29755859375,493.912411499023
9777,4965.70041503906,328.4685546875
9778,4963.35834960938,381.683670043945
9779,5630.061328125,847.400973510742
9780,5421.65029296875,866.703765869141
9781,5426.59672851562,843.485546875
9782,5424.94943847656,858.574603271484
9783,5430.8791015625,866.648617553711
9784,5440.78483886719,845.963433837891
9785,5441.18286132812,858.980355834961
9786,5432.94890136719,852.979928588867
9787,5442.33916015625,871.359881591797
9788,5451.84853515625,864.827841186523
9789,5455.4162109375,847.935491943359
9790,5463.27165527344,842.329870605469
9791,5468.97553710938,846.44612426757806
9792,5463.03508300781,858.972937011719
9793,5477.29790039062,843.853063964844
9794,5470.32358398437,869.604266357422
9795,5485.33513183594,842.606079101562
9796,5475.35634765625,855.381552124023
9797,5483.23959960937,864.87536315918
9798,5486.75871582031,852.316073608398
9799,5495.80200195312,849.380035400391
9800,5489.77563476562,874.328344726562
9801,5498.1021484375,861.149401855469
9802,5503.54372558594,852.951550292969
9803,5529.94892578125,857.850308227539
9804,5506.88395996094,842.822055053711
9805,5513.27348632812,855.339166259766
9806,5518.94914550781,864.361337280273
9807,5523.691796875,847.895596313477
9808,5531.660546875,841.877944946289
9809,5540.06633300781,857.451455688477
9810,5538.06044921875,874.03978881835906
9811,5560.05876464844,867.611093139648
9812,5551.20017089844,856.742309570312
9813,5548.52026367188,866.214123535156
9814,5586.80512695313,854.388415527344
9815,5028.96440429687,853.875946044922
9822,5192.855859375,24.9288478851318
9825,5200.55441894531,19.6983651161194
9827,5205.55646972656,28.0823406219482
9830,5214.25983886719,23.1244250297546
9831,5217.04309082031,29.9066318511963
9833,5222.79345703125,21.970973110199
9836,5288.04423828125,30.0258518218994
9839,5300.52778320313,27.0183944702148
9840,5311.79858398438,20.3414503097534
9841,5331.97736816406,23.4188076972961
9842,5330.32717285156,10.1092491149902
9845,5346.84323730469,19.4521221160889
9846,5350.0826171875,11.6849505901337
9848,5355.1693359375,27.137984085083
9849,5363.90673828125,11.6590682029724
9850,5360.066796875,19.2060282707214
9851,5366.17451171875,26.2262486457825
9853,5374.39311523437,30.2584812164307
9854,5377.62377929688,17.3635823249817
9855,5380.83120117187,28.6881484985352
9856,5389.53000488281,29.9899736404419
9857,5392.59091796875,20.2727597236633
9858,5398.46704101562,8.29547247886658
9859,5411.12116699219,25.5528639793396
9860,5419.2978515625,22.6186383247375
9865,5429.75600585937,30.8377330780029
9866,5439.12260742187,9.72362837791443
9867,5441.11313476562,20.7180933952332
9870,5237.02390136719,8.46440472602844
9871,5246.1501953125,25.6184417724609
9872,5248.57941894531,10.8863846302032
9873,5256.74157714844,12.6979190826416
9875,5261.09450683594,30.9500303268433
9879,5274.68205566406,21.410195350647
9882,5281.32641601562,16.1165245056152
9884,4968.22053222656,215.438152313232
9886,5093.08461914062,22.9576944351196
9909,4970.52565917969,59.3342826843262
9910,5784.86840820312,1378.42711181641
9911,5757.4484375,1400.27715454102
9912,5763.9197265625,1410.74143066406
9913,5776.70126953125,1410.38771362305
9914,5783.95241699219,934.873205566406
9915,5709.16403808594,1686.31429443359
9916,5782.88991699219,1364.19293212891
9917,5781.26711425781,1435.9153137207
9918,5786.79418945312,1531.07080078125
9919,5773.26765136719,1539.44680786133
9920,5715.12814941406,1709.58895874023
9921,5787.24575195312,1703.08508911133
9922,5784.68247070312,1454.05272827148
9923,5758.72509765625,1422.64350585937
9924,5772.73349609375,1508.60743408203
9925,5758.14985351563,1521.08516845703
9926,5775.80354003906,1587.02730102539
9927,5766.67849121094,1560.98868408203
9928,5790.31372070312,1579.57506713867
9929,5596.19289550781,1685.53952026367
