x,y,cluster
0.886118586,0.665237796,6
0.738817375,0.674642012,6
0.695993062,0.701253814,6
0.441011334,0.546198792,6
0.334405086,0.827139158,6
0.420165771,0.991960836,6
0.155189652,0.961183021,6
0.150320757,0.938331579,6
0.745114925,0.896346667,6
0.583265287,0.98411102,6
0.378802015,0.75641728,6
0.389780618,0.661713638,6
0.462835489,0.749119961,6
0.70972788,0.901675657,6
0.460959399,0.767899468,6
0.721048878,0.631136569,6
0.468371664,0.618228042,6
0.340945415,0.986896592,6
0.423941484,0.531642669,6
0.073541735,0.945293652,6
0.366867797,0.640024364,6
0.370280023,0.599351389,6
0.936086344,0.674705856,6
